MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,1,TUKS 5,3304,IRENE VILLAGERS 3,3299,Bennie Viljoen,3713450,3.0,0,11,20,0,6.67,(6 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,1,TUKS 5,3304,IRENE VILLAGERS 3,3299,Ruben Van Vuuren,3713452,6.0,0,29,23,2,3.83,(7 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,1,TUKS 5,3304,IRENE VILLAGERS 3,3299,Kyle Kunneke,2985826,6.5,1,29,31,5,4.54,(2 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,1,TUKS 5,3304,IRENE VILLAGERS 3,3299,Chris Van Niekerk,3713451,3.0,1,13,14,3,4.67,(1 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Tiaan Engelbrecht,2936837,4.0,1,17,25,2,6.25,(4 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Martin Van Tonder,2840539,4.0,2,21,9,2,2.25,
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Gerhard De Bruin,2936835,3.0,0,9,22,0,7.33,(1 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Christian Strydom,2936847,2.0,0,6,15,1,7.50,(1 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Donovan Du Toit,3713457,1.4,0,8,8,0,4.80,(1 w)
3157,576,2023 Titans Second League,2023,32995,14/10/2023,20231014,3304,3299,2,IRENE VILLAGERS 3,3299,TUKS 5,3304,Martin Childs-Hurn,2936849,1.0,0,2,13,0,13.00,(1 w)
