MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Frits Snyman,2936846,b Piet B,Piet B,4063611,,,4063611,36,58,3,0,62.07
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Johan Pretorius,3255251,c Substitute b Piet B,Piet B,4063611,,,4063611,73,96,6,2,76.04
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Aerton Helena,2936841,b Tiaan L,Tiaan L,2934784,,,2934784,4,7,0,0,57.14
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Johanco Faihst,3255252,c Substitute b Piet B,Piet B,4063611,,,4063611,1,5,0,0,20.00
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Christian Strydom,2936847,c Substitute b Tiaan L,Tiaan L,2934784,,,2934784,0,5,0,0,0.00
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Tiaan Engelbrecht,2936837,c&b Tiaan L,Tiaan L,2934784,,,2934784,1,3,0,0,33.33
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Gerhard De Bruin,2936835,c Substitute b JP R,JP R,3031810,,,3031810,3,16,0,0,18.75
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Nico De Bruyn,3180581,c † Christie K b JP R,Christie K,3772083,JP R,3031810,"3772083,3031810",18,29,0,1,62.07
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Martin Van Tonder,2840539,not out,,,,,,10,13,1,0,76.92
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Donovan Du Toit,3713457,c Substitute b JP R,JP R,3031810,,,3031810,2,6,0,0,33.33
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,1,TUKS 5,Elandré Van Den Berg,3713456,c Substitute b Keaton S,Keaton S,2944947,,,2944947,1,3,0,0,33.33
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Tiaan Lotter,2934784,c Gerhard D b Tiaan E,Gerhard D,2936835,Tiaan E,2936837,"2936835,2936837",25,22,4,0,113.64
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Keldon Van Zyl,3812052,c Donovan d b Christian S,Donovan d,3713457,Christian S,2936847,"3713457,2936847",17,32,2,0,53.12
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Piet Botha,4063611,c Johan P b Aerton H,Johan P,3255251,Aerton H,2936841,"3255251,2936841",42,69,5,0,60.87
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Danie Schoeman,4081323,c Elandré v b Johanco F,Elandré v,3713456,Johanco F,3255252,"3713456,3255252",18,40,2,0,45.00
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Berno Klopper,3180553,not out,,,,,,24,28,1,1,85.71
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Pieter Oosthuizen,4063614,c Christian S b Nico d,Christian S,2936847,Nico d,3180581,"2936847,3180581",14,35,1,0,40.00
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Andre Schoombee,3772961,b Tiaan E,Tiaan E,2936837,,,2936837,3,7,0,0,42.86
4470,576,2023 Titans Second League,2023,32995,17/02/2024,20240217,3304,3302,2,SINOVILLE 3,Keaton Steenkamp,2944947,not out,,,,,,9,5,0,1,180.00
