MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Tiaan Engelbrecht,2936837,8.0,1,39,24,2,3.00,(1 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Martin Van Tonder,2840539,5.0,1,24,13,1,2.60,(2 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Johan Nel,4655263,5.2,2,24,25,2,4.69,(1 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Christian Strydom,2936847,8.0,2,35,29,1,3.62,(3 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Andrè Smith,6371951,8.0,2,34,26,4,3.25,
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,1,IRENE VILLAGERS 3,5427,TUKS 5,5430,Donovan Du Toit,3713457,3.0,0,8,24,0,8.00,(3 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Elgun Boecker,4702810,8.0,1,35,21,2,2.62,(1 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Jean Botes,6355844,6.0,1,24,40,2,6.67,(5 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Jacques Van Rooyen,3795662,7.0,0,29,25,0,3.57,
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Tshepo Molite,4892046,3.0,0,12,17,1,5.67,(1 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Josua Marx,6336355,6.1,0,23,29,1,4.70,(2 w)
7777,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,08/11/2025,20251108,5427,5430,2,TUKS 5,5430,IRENE VILLAGERS 3,5427,Devon Horn,6355843,1.0,0,2,9,0,9.00,(1 w)
