MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Chris Klopper,4673667,8.0,0,34,46,1,5.75,(5 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Pj Van Der Merwe,4854676,4.0,0,18,26,0,6.50,(7 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Ruan Ebersohn,2985830,8.0,1,42,17,2,2.12,(7 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Rohann Rossouw,6336391,2.0,0,7,25,0,12.50,(4 w3 nb)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Mohapi Molete,2985827,8.0,1,31,67,1,8.38,
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Brandon Polyblank,6336390,6.0,0,18,41,2,6.83,(2 w1 nb)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Christoff Pompie Helm,2985831,2.0,0,2,31,0,15.50,(7 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,1,TUT 3,5431,IRENE VILLAGERS 4,5432,Stiaan Heymans,4673670,2.0,0,2,24,0,12.00,
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,2,IRENE VILLAGERS 4,5432,TUT 3,5431,Divan Potgieter,4673570,8.0,1,34,33,5,4.12,(3 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,2,IRENE VILLAGERS 4,5432,TUT 3,5431,Gary Van Blerk,4673569,3.0,0,5,31,0,10.33,(8 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,2,IRENE VILLAGERS 4,5432,TUT 3,5431,Stefan Grobler,3018230,6.0,0,30,21,1,3.50,(2 w3 nb)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,2,IRENE VILLAGERS 4,5432,TUT 3,5431,Dewald Basson,3018234,4.0,0,17,14,2,3.50,(2 w)
7488,949,2025/2026 TITANS SECOND LEAGUE,2025,32995,25/10/2025,20251025,5431,5432,2,IRENE VILLAGERS 4,5432,TUT 3,5431,Leon Smith,4673571,3.0,0,15,6,2,2.00,(3 w)
