MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Luke Marshell,4973936,b Dylan v,Dylan v,3277436,,,3277436,18,43,1,0,41.86
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Kc Nicolson,4973937,St Ludwig E b Hendre D,Ludwig E,4673573,Hendre D,2987477,"4673573,2987477",6,18,1,0,33.33
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Ettienne Tait,2939149,c Ryan K b Dylan v,Ryan K,4973940,Dylan v,3277436,"4973940,3277436",19,12,1,2,158.33
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Dante Meyer,4896936,c Stanley F b Dylan v,Stanley F,3056139,Dylan v,3277436,"3056139,3277436",11,17,1,0,64.71
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Lessego Teffo,4196334,c Dylan v b Andre K,Dylan v,3277436,Andre K,3772081,"3277436,3772081",85,64,5,9,132.81
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Calyle Stolze,4896935,c † Ludwig E b Dylan v,Ludwig E,4673573,Dylan v,3277436,"4673573,3277436",2,10,0,0,20.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Jd Buys,4973938,b Andre K,Andre K,3772081,,,3772081,3,13,0,0,23.08
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Oliver Beaclerk,4729876,b Andre K,Andre K,3772081,,,3772081,2,11,0,0,18.18
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Khumo Tihocela,4973939,c Dylan v b Andre K,Dylan v,3277436,Andre K,3772081,"3277436,3772081",2,6,0,0,33.33
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Dewald Van Der Walt,3276817,not out,,,,,,2,10,0,0,20.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,1,HARLEQUINS 3,Pieter Roos,2939189,b Andre K,Andre K,3772081,,,3772081,0,1,0,0,0.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Ryan Kruger,4973940,b Ettienne T,Ettienne T,2939149,,,2939149,4,7,1,0,57.14
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Hendre Du Toit,2987477,c Luke M b Oliver B,Luke M,4973936,Oliver B,4729876,"4973936,4729876",0,3,0,0,0.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Andre Kruyshaar,3772081,b Khumo T,Khumo T,4973939,,,4973939,2,17,0,0,11.76
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Janu Olivier,4973941,b Khumo T,Khumo T,4973939,,,4973939,0,12,0,0,0.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Andre Schoombee,3772084,c Calyle S b Khumo T,Calyle S,4896935,Khumo T,4973939,"4896935,4973939",1,7,0,0,14.29
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Ludwig Erasmus,4673573,b Dewald V,Dewald V,3276817,,,3276817,18,25,1,1,72.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Tk Sinoville,4973943,b Ettienne T,Ettienne T,2939149,,,2939149,2,3,0,0,66.67
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Pieter Barlow,4973942,c † Pieter R b Oliver B,Pieter R,2939189,Oliver B,4729876,"2939189,4729876",17,38,2,0,44.74
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Stanley Fabri,3056139,not out,,,,,,5,16,0,0,31.25
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Brandon Van Wyk,3231803,c&b Oliver B,Oliver B,4729876,,,4729876,0,1,0,0,0.00
6874,790,2024 Titans Second League,2024,32995,01/03/2025,20250301,4553,4556,2,SINOVILLE 3,Dylan Van Wyk,3277436,not out,,,,,,6,5,1,0,120.00
