MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Pieter Roos,2939189,2.0,0,0,34,0,17.00,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Travis Joshua,3783171,4.3,0,0,25,3,5.56,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Henre Quins,4878344,4.0,0,0,31,0,7.75,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Dewald Van Der Walt,3276817,8.0,1,0,19,5,2.38,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Calyle Stolze,4896935,3.0,0,0,21,1,7.00,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Juan Human,4673828,2.0,0,0,16,0,8.00,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Dante Meyer,4896936,1.0,0,0,17,0,17.00,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,1,PHSOB 3,4555,HARLEQUINS 3,4553,Jody Buys,4729873,2.0,0,0,8,1,4.00,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,2,HARLEQUINS 3,4553,PHSOB 3,4555,Burgert Kloppers,4742888,4.0,0,0,29,2,7.25,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,2,HARLEQUINS 3,4553,PHSOB 3,4555,Brian Kershaw,4688792,8.0,0,0,31,7,3.88,
6708,790,2024 Titans Second League,2024,32995,09/02/2025,20250209,4555,4553,2,HARLEQUINS 3,4553,PHSOB 3,4555,Steven Meyburgh,2937220,4.0,0,0,23,1,5.75,
