MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Reghardt Smit,4691513,7.0,1,26,37,3,5.29,(4 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Franco Schmidt,4673821,9.0,0,30,61,0,6.78,(5 w2 nb)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Gerry Gouws,4673823,6.0,0,20,42,1,7.00,(5 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Paul Gouws,3056110,2.0,0,7,19,0,9.50,(5 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Rigardt Saaiman,3729566,9.0,0,30,37,0,4.11,(4 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Kai Trumplemann,4691512,9.0,1,36,38,5,4.22,(4 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,1,TUKS 5,4558,CBCOB 3,4552,Adriaan Venter,3673677,0.2,0,2,0,1,0.00,
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Tiaan Engelbrecht,2936837,6.0,0,26,24,0,4.00,(2 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Gerhard De Bruin,2936835,5.0,0,17,47,2,9.40,(6 w1 nb)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Martin Van Tonder,2840539,4.0,0,13,32,1,8.00,(3 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Donovan Du Toit,3713457,6.0,0,24,28,0,4.67,
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Nico De Bruyn,3180581,9.0,0,41,21,3,2.33,(1 w1 nb1 Hatrick)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Tihardt Kruger,3242942,5.0,0,24,13,2,2.60,(2 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Andre Van Wyk,3266939,3.0,0,12,17,0,5.67,(3 w)
5971,790,2024 Titans Second League,2024,32995,27/10/2024,20241027,4558,4552,2,CBCOB 3,4552,TUKS 5,4558,Riccardo Oosthuizen,2936842,1.3,0,5,5,2,3.33,
