MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Tiaan Engelbrecht,2936837,7.2,1,27,39,5,5.32,(5 w2 nb)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Gerhard De Bruin,2936835,9.0,1,30,38,1,4.22,
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Christian Strydom,2936847,6.0,0,24,33,1,5.50,(5 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Martin Childs-Hurn,2936849,3.0,1,13,27,0,9.00,(10 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Andre Van Wyk,3266939,2.0,0,7,11,0,5.50,(2 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Nico Kruger,2936834,9.0,0,33,45,1,5.00,(3 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,1,SINOVILLE 4,1200,TUKS 5,1860,Riccardo Oosthuizen,2936842,8.0,0,33,33,0,4.12,(6 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Manie De Beer,2947307,5.0,1,17,28,2,5.60,(5 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Stefan Van Staden,3056136,6.0,2,28,24,1,4.00,(1 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Zandre Nel,3056622,4.0,0,18,17,2,4.25,(3 w3 nb)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Stanley Fabri,3056139,4.0,0,19,14,0,3.50,(3 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Ruben Munnik,3056142,3.0,0,13,17,1,5.67,(0 w3 nb)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Ettienne Du Toit,3056134,7.0,0,25,39,1,5.57,(9 w)
1040,18,Titans Second League,unknown,32995,19/11/2022,20221119,1200,1860,2,TUKS 5,1860,SINOVILLE 4,1200,Keaton Steenkamp,2944947,5.5,0,23,21,3,3.60,(5 w)
