MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Niel Coetzee,3018224,b Jacques J,Jacques J,2985795,,,2985795,3,16,0,0,18.75
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Dylan Alberts,3018227,b Jacques J,Jacques J,2985795,,,2985795,0,6,0,0,0.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Craig Swanepoel,3018225,b Jacques J,Jacques J,2985795,,,2985795,10,20,1,0,50.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Jeandre Roux,3018228,c&b Dawie K,Dawie K,2985805,,,2985805,34,54,2,2,62.96
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Jean Bezuidenhout,3018229,lbw b Jacques J,Jacques J,2985795,,,2985795,3,13,0,0,23.08
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Stefan Grobler,3018230,b Dawie K,Dawie K,2985805,,,2985805,52,64,9,1,81.25
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Jean Coetser,3018231,c&b Dawie K,Dawie K,2985805,,,2985805,0,2,0,0,0.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Charl Prinsloo,3018226,c&b Dawie K,Dawie K,2985805,,,2985805,3,5,0,0,60.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Barend Huyzer,3018233,b Gerrie V,Gerrie V,3015413,,,3015413,4,10,1,0,40.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Charl Foxcroft,2097177,St Reynier S b Reynier S,Reynier S,2985798,Reynier S,2985798,"2985798,2985798",40,40,4,1,100.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,Dewald Basson,3018234,not out,,,,,,12,26,1,0,46.15
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Reynier Swart,2985798,c Jean C b Dewald B,Jean C,3018231,Dewald B,3018234,"3018231,3018234",7,37,0,0,18.92
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Vernon Van De Merwe,2985800,c Charl F b Dewald B,Charl F,2097177,Dewald B,3018234,"2097177,3018234",30,52,5,0,57.69
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Bradley Joynt,3015414,c Substitute b Dewald B,Dewald B,3018234,,,3018234,2,5,0,0,40.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Dawie Kruger,2985805,not out,,,,,,50,71,2,0,70.42
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Ryno Joubert,2985794,c Jean C b Dewald B,Jean C,3018231,Dewald B,3018234,"3018231,3018234",0,1,0,0,0.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Gerrie Viljoen,3015413,St Dylan A b Dylan A,Dylan A,3018227,Dylan A,3018227,"3018227,3018227",37,53,6,0,69.81
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Noele Saffar,2986862,run out ( Charl F ),Charl F,2097177,,,2097177,1,2,0,0,50.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Hein Smit,2985797,c&b Charl F,Charl F,2097177,,,2097177,7,14,0,1,50.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Lourens Pieterse,3003046,St Niel C b Dylan A,Niel C,3018224,Dylan A,3018227,"3018224,3018227",4,6,0,0,66.67
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Victor Van Niekerk,2985801,c Jean C b Charl F,Jean C,3018231,Charl F,2097177,"3018231,2097177",0,2,0,0,0.00
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,Jacques Joubert,2985795,lbw b Dylan A,Dylan A,3018227,,,3018227,1,10,0,0,10.00
