MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Frits Snyman,2936846,lbw b Micheal v,Micheal v,3069551,,,3069551,4,13,1,0,30.77
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Marius Bornman,2936833,b Stephan V,Stephan V,2987583,,,2987583,2,9,0,0,22.22
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Riaan Von Bentheim,3018175,c Chris K b Devon A,Chris K,3069547,Devon A,3242449,"3069547,3242449",11,12,1,1,91.67
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Christian Strydom,2936847,c Devon A b Chris K,Devon A,3242449,Chris K,3069547,"3242449,3069547",23,25,2,1,92.00
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Johan Pretorius,3255251,c Louis v b Gershwin R,Louis v,3003071,Gershwin R,3266898,"3003071,3266898",25,27,3,0,92.59
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Gerhard De Bruin,2936835,c Chris K b Louis v,Chris K,3069547,Louis v,3003071,"3069547,3003071",25,17,2,2,147.06
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Ivan Bekker,2936839,c Micheal v b Gershwin R,Micheal v,3069551,Gershwin R,3266898,"3069551,3266898",7,8,1,0,87.50
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Ivan Venter,2936845,run out ( Stephan V / Willem S ),Stephan V,2987583,Willem S,2049746,"2987583,2049746",10,7,1,0,142.86
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,1,TUKS 5,Martin Van Tonder,2840539,not out,,,,,,1,2,0,0,50.00
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,2,CBCOB 3,Chris Koekemoer,3069547,not out,,,,,,76,39,9,4,194.87
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,2,CBCOB 3,Willem Sevenster,2049746,b Christian S,Christian S,2936847,,,2936847,18,9,2,1,200.00
2099,18,Titans Second League,unknown,32995,11/03/2023,20230311,1860,1196,2,CBCOB 3,Louis Van Zyl,3003071,not out,,,,,,17,32,1,0,53.12
