MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Kofi Essel-Mensah,2987529,c Jean C b Stanley F,Jean C,3180555,Stanley F,3056139,"3180555,3056139",0,4,0,0,0.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Juandre Tuks 6,3180558,b JP R,JP R,3195753,,,3195753,9,20,2,0,45.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Michael Du Plessis,3226770,b Byron S,Byron S,3226764,,,3226764,21,23,3,0,91.30
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Erik Hartman,2936852,c Mosleh U b JP R,Mosleh U,3226767,JP R,3195753,"3226767,3195753",3,12,0,0,25.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Aidan Lakmeeharan,2934847,run out ( Tiaan L / Anton S ),Tiaan L,2934784,Anton S,3069496,"2934784,3069496",0,1,0,0,0.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Janko Roets,2936858,c JJ D b Mosleh U,JJ D,3226765,Mosleh U,3226767,"3226765,3226767",11,11,0,1,100.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Kieran Anderson,2936859,c Keaton S b Tiaan L,Keaton S,2944947,Tiaan L,2934784,"2944947,2934784",32,24,5,0,133.33
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Muhammed Moosa,2987530,b Tiaan L,Tiaan L,2934784,,,2934784,22,19,2,1,115.79
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Thoriso Dibatana,3018349,b Jean C,Jean C,3180555,,,3180555,0,1,0,0,0.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Hlomla Henna,2936855,not out,,,,,,2,2,0,0,100.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,1,TUKS 6,Puseletso Mogofe,2936856,not out,,,,,,2,4,0,0,50.00
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,2,SINOVILLE 4,Anton Stassen,3069496,not out,,,,,,64,28,6,6,228.57
1839,18,Titans Second League,unknown,32995,18/02/2023,20230218,1861,1200,2,SINOVILLE 4,Tiaan Lotter,2934784,not out,,,,,,30,14,2,3,214.29
