MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Luke Mogagene,2987535,5.0,0,20,30,0,6.00,(5 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Thoriso Dibatana,3018349,4.0,0,10,40,0,10.00,(6 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Hlomla Henna,2936855,3.0,0,6,27,2,9.00,(7 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Andreas De Lange,2936853,9.0,1,35,25,3,2.78,
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Luca Tuks 6,3163550,9.0,0,41,27,2,3.00,(8 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,David Ewen,2987528,6.0,0,17,37,1,6.17,(3 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Kieran Anderson,2936859,5.1,0,16,31,1,6.00,(3 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,1,IRENE VILLAGERS 3,1195,TUKS 6,1861,Gian Tuks 6,3163548,2.0,0,6,14,0,7.00,(1 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,2,TUKS 6,1861,IRENE VILLAGERS 3,1195,Jacques Joubert,2985795,4.0,0,10,47,0,11.75,
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,2,TUKS 6,1861,IRENE VILLAGERS 3,1195,Donovan Steinberg,2985796,9.0,1,32,52,1,5.78,(2 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,2,TUKS 6,1861,IRENE VILLAGERS 3,1195,Victor Van Niekerk,2985801,9.0,0,36,52,6,5.78,(2 w)
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,2,TUKS 6,1861,IRENE VILLAGERS 3,1195,Reynier Swart,2985798,5.0,2,27,7,2,1.40,
1429,18,Titans Second League,unknown,32995,21/01/2023,20230121,1195,1861,2,TUKS 6,1861,IRENE VILLAGERS 3,1195,Tiaan Dorfling,3693408,1.0,0,5,3,0,3.00,
