MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Jacques Erasmus,3056082,lbw b Christo S,Christo S,2936900,,,2936900,35,30,3,2,116.67
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Pieter Jansen Van Rensburg,3198240,c Justin F b Christo S,Justin F,2987524,Christo S,2936900,"2987524,2936900",18,18,3,0,100.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Ryan Kruger,2698181,c Chad F b Matt R,Chad F,2936899,Matt R,2936914,"2936899,2936914",43,27,4,2,159.26
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Dries Van Der Lith,2934771,c Felix l b Justin F,Felix l,3018176,Justin F,2987524,"3018176,2987524",29,20,2,2,145.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Jason Gillard,3003090,c Justin F b Steven M,Justin F,2987524,Steven M,2937220,"2987524,2937220",8,11,0,0,72.73
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Morgan Potgiter,3198242,not out,,,,,,18,12,1,1,150.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,1,SINOVILLE 4,Jean Caudron,3180555,lbw b Steven M,Steven M,2937220,,,2937220,2,2,0,0,100.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Justin Van Bassen,2936896,b Jason G,Jason G,3003090,,,3003090,8,6,2,0,133.33
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Felix Le Roux,3018176,c Jacques E b Jean C,Jacques E,3056082,Jean C,3180555,"3056082,3180555",72,47,6,4,153.19
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Chad Fortman,2936899,b Jason G,Jason G,3003090,,,3003090,7,7,1,0,100.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Matt Rogerson,2936914,c Jean C b Jason G,Jean C,3180555,Jason G,3003090,"3180555,3003090",3,12,0,0,25.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Michael Boltman,2936907,c Jacques E b Keaton S,Jacques E,3056082,Keaton S,2944947,"3056082,2944947",26,13,1,3,200.00
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Eddie Stevens,3145214,c Jacques E b Ryan K,Jacques E,3056082,Ryan K,2698181,"3056082,2698181",22,18,2,1,122.22
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Steven Meyburgh,2937220,c&b Ryan K,Ryan K,2698181,,,2698181,10,7,1,1,142.86
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Justin Fourie,2987524,not out,,,,,,5,7,0,0,71.43
1651,18,Titans Second League,unknown,32995,05/02/2023,20230205,1200,1193,2,PHSOB 3,Uzair Vayani,3018178,not out,,,,,,3,3,0,0,100.00
