MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,Joe Vickery,2936854,6.0,0,16,33,1,5.50,(5 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,Latir Grey-Johnson,3018351,6.0,0,16,39,1,6.50,(2 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,Puseletso Mogofe,2936856,6.0,0,14,43,1,7.17,(3 w1 nb)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,Tavish Seebran Ramthol,2936867,6.0,1,12,68,1,11.33,(4 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,Andreas De Lange,2936853,5.0,0,9,47,2,9.40,(5 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,1,TUKS 5,1860,TUKS 6,1861,David Ewen,2987528,1.0,0,2,10,0,10.00,
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Martin Van Tonder,2840539,3.0,0,14,11,1,3.67,(2 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Gerhard De Bruin,2936835,3.0,0,13,12,0,4.00,
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Christian Strydom,2936847,3.0,0,13,14,0,4.67,
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Andre Van Wyk,3266939,3.0,0,9,22,1,7.33,(4 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Aerton Helena,2936841,6.0,1,20,30,2,5.00,(1 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Riccardo Oosthuizen,2936842,6.0,1,29,15,1,2.50,(2 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Jan Jones,2936838,3.0,0,12,20,1,6.67,(4 w)
923,18,Titans Second League,unknown,32995,12/11/2022,20221112,1860,1861,2,TUKS 6,1861,TUKS 5,1860,Marius Bornman,2936833,3.0,0,11,17,1,5.67,(1 w)
