MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,INNINGS_TEAM,PLAYER,PLAYER_ID,DISMISSAL_TEXT,DISMISSAL_PLAYER_1,DISMISSAL_PLAYER_1_ID,DISMISSAL_PLAYER_2,DISMISSAL_PLAYER_2_ID,DISMISSAL_PLAYER_IDS,RUNS,BALLS,FOURS,SIXES,STRIKE_RATE
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Riaan Von Bentheim,3018175,c Substitute b Jeandre v,Jeandre v,2936736,,,2936736,16,13,2,1,123.08
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Marius Bornman,2936833,c Substitute b Jason G,Jason G,3003090,,,3003090,2,3,0,0,66.67
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Aerton Helena,2936841,c Substitute b Hendre D,Hendre D,2987477,,,2987477,20,22,2,0,90.91
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Gerhard De Bruin,2936835,c Substitute b Jeandre v,Jeandre v,2936736,,,2936736,8,8,1,0,100.00
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Christian Strydom,2936847,b Stanley F,Stanley F,3056139,,,3056139,32,34,1,2,94.12
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Ivan Venter,2936845,c †Substitute b JP R,JP R,3031810,,,3031810,22,19,1,2,115.79
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Frits Snyman,2936846,run out (Substitute),,,,,,18,14,2,0,128.57
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Eben Botha,2936848,lbw b JP R,JP R,3031810,,,3031810,0,1,0,0,0.00
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,1,TUKS 5,Hancko Vosser,2936836,not out,,,,,,4,6,0,0,66.67
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Tiaan Lotter,2934784,c Aerton H b Martin V,Aerton H,2936841,Martin V,2840539,"2936841,2840539",22,11,1,2,200.00
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Jacques Erasmus,3056082,not out,,,,,,81,49,9,4,165.31
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Henro Bouwer,3180583,c Gerhard D b Christian S,Gerhard D,2936835,Christian S,2936847,"2936835,2936847",13,16,0,1,81.25
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Jj Du Toit,3226765,b Aerton H,Aerton H,2936841,,,2936841,6,15,0,0,40.00
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Hendre Du Toit,2987477,c Christian S b Aerton H,Christian S,2936847,Aerton H,2936841,"2936847,2936841",4,6,0,0,66.67
1530,18,Titans Second League,unknown,32995,28/01/2023,20230128,1860,1194,2,SINOVILLE 3,Dries Van Der Lith,2934771,not out,,,,,,3,4,0,0,75.00
