MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Hein Smit,2985797,5.0,2,23,21,0,4.20,(2 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Jacques Joubert,2985795,9.0,5,48,21,4,2.33,(3 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Lourens Pieterse,3003046,7.0,0,25,34,0,4.86,(1 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Dawie Kruger,2985805,9.0,0,40,23,4,2.56,(1 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Victor Van Niekerk,2985801,4.0,0,14,31,0,7.75,(4 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Gerrie Viljoen,3015413,5.0,0,19,31,1,6.20,(5 w1 nb)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,1,TUT 3,1197,IRENE VILLAGERS 3,1195,Reynier Swart,2985798,3.3,0,13,17,1,4.86,
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Dewald Basson,3018234,9.0,1,43,25,4,2.78,(5 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Stefan Grobler,3018230,5.0,1,25,10,0,2.00,(2 w1 nb)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Dylan Alberts,3018227,9.0,0,35,46,3,5.11,(11 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Barend Huyzer,3018233,7.0,1,29,27,0,3.86,(2 w)
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Jean Coetser,3018231,9.0,0,29,41,0,4.56,
719,18,Titans Second League,unknown,32995,29/10/2022,20221029,1197,1195,2,IRENE VILLAGERS 3,1195,TUT 3,1197,Charl Foxcroft,2097177,3.0,0,10,15,2,5.00,(4 w)
