MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,1,PHSOB 3,1193,SINOVILLE 3,1194,Wian Van Deventer,3257325,4.0,0,7,34,0,8.50,(1 w)
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,1,PHSOB 3,1193,SINOVILLE 3,1194,Divan Behrens,3257324,4.0,0,16,31,3,7.75,(8 w3 nb)
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,1,PHSOB 3,1193,SINOVILLE 3,1194,Braam Sinoville,3257329,4.0,0,14,22,1,5.50,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,1,PHSOB 3,1193,SINOVILLE 3,1194,Jp Roets,3031810,4.0,0,10,23,1,5.75,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,1,PHSOB 3,1193,SINOVILLE 3,1194,Jeandre Joubert,3257328,4.0,0,12,23,1,5.75,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Tyron Denton,2936916,3.0,0,11,22,2,7.33,(1 w)
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Steven Meyburgh,2937220,4.0,0,12,20,1,5.00,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Uzair Vayani,3018178,4.0,0,13,18,1,4.50,(3 w)
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Matt Rogerson,2936914,4.0,0,5,30,1,7.50,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Duan St Arnaud,3145215,3.0,0,6,20,1,6.67,
2009,18,Titans Second League,unknown,32995,05/03/2023,20230305,1193,1194,2,SINOVILLE 3,1194,PHSOB 3,1193,Michael Stoop,2936908,2.0,0,5,10,1,5.00,(2 w)
